monad-bayes-0.1.0.0: benchmarks
Running 1 benchmarks...
Benchmark monad-bayes-bench: RUNNING...

model,reference,algorithm,sampler,test,1024,8064,15104,22144,29184,36224,43264,50304,57344,64384
BetaBin.urn,BetaBin.urn,mh by time,monad-bayes sampler,KL divergence,7.034164018402127e-2,1.769429543468821e-2,7.638627808821557e-3,6.361904636940936e-3,3.917151417091095e-3,2.940772480511446e-3,2.1522189855770982e-3,2.0094624270898098e-3,1.9225465467296171e-3,1.775110063867798e-3
BetaBin.urn,BetaBin.urn,mh by time,monad-bayes sampler,KL divergence,4.7999844053545695e-2,8.302488557607535e-3,7.238250713490573e-3,4.715319495207364e-3,2.6434343462493296e-3,2.3071524413488254e-3,2.2815540711710776e-3,2.218104688006248e-3,1.7107440901433868e-3,1.7035083122119534e-3
BetaBin.urn,BetaBin.urn,mh by time,monad-bayes sampler,KL divergence,7.632761153144771e-2,8.085710490381096e-3,6.6654330211687925e-3,5.328957392979113e-3,3.47525159409085e-3,3.221121676975216e-3,1.980200053747389e-3,1.7237403036983081e-3,1.5004364800292552e-3,1.0582992363641181e-3
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,0.11148502427251583,9.84275573569968e-3,3.1732302223683277e-3,1.9456917874747714e-3,1.7335907771833512e-3,1.7646292779142283e-3,1.7418879198196433e-3,1.4573430148958973e-3,1.1494371647266712e-3,1.003727235833602e-3
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,8.267180026786289e-2,1.3423109331880477e-2,5.790169932555542e-3,2.535465660065936e-3,1.4431767397264997e-3,1.1432530134670013e-3,1.028016135998041e-3,1.7567842644215272e-3,2.0201909845485033e-3,1.7491578725275566e-3
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,0.11590498480592332,1.0394842372135215e-2,5.303177051049833e-3,3.7102439815888478e-3,2.7737848826462847e-3,2.047465962103777e-3,1.6650391933855527e-3,1.485435390497735e-3,1.3405100636927048e-3,8.483789319504513e-4
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,0.1532384397575497,6.117387370547646e-3,3.958439792830043e-3,4.644766804752384e-3,2.7518662669333855e-3,2.102483483144393e-3,1.6542093263849783e-3,1.6010865226812514e-3,1.667336711371964e-3,1.8108252264155945e-3
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,5.197603918841411e-2,7.720200796991801e-3,3.198112664300679e-3,3.0402167447111193e-3,2.8041900013399453e-3,1.7634535918847312e-3,1.359162015794754e-3,1.0561546896158394e-3,8.970404983171653e-4,7.63676731946841e-4
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,0.10182254467606927,1.0133701262931054e-2,5.918925936747241e-3,4.066013232191523e-3,4.005445771017017e-3,2.50915211507229e-3,2.156128510712207e-3,2.4484674193101484e-3,1.7135275185827387e-3,1.9079804916762658e-3
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,4.686207500705064e-2,1.7235460712129405e-2,5.510199957390405e-3,4.384566920935696e-3,3.593227247329736e-3,2.981150102618225e-3,2.2006995114156993e-3,1.4143018238056432e-3,1.2846583441899714e-3,8.629102639484151e-4
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,5.4109656394263184e-2,5.397176148125682e-3,3.8904362051174046e-3,4.360579732213057e-3,2.626154698470013e-3,2.1270765492158537e-3,1.7391473601934167e-3,1.2796802562101773e-3,1.0192144365261512e-3,7.15040295110274e-4
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,5.112107573910359e-2,1.2313802080505143e-2,5.8076633110318325e-3,4.034002945987383e-3,3.775425508843441e-3,2.3065646794665495e-3,2.436825497479497e-3,2.62682190228755e-3,1.9449611072799682e-3,1.8367758916352141e-3
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,6.701093513866206e-2,1.7023070290094602e-2,5.138037530129497e-3,2.9135385042169046e-3,1.5444974303964005e-3,7.117042080881366e-4,1.0503140310404863e-3,5.69163006406486e-4,5.812903896729428e-4,5.44355343880176e-4
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,9.316639581421077e-2,1.134109137643549e-2,5.446845792212253e-3,4.443135842884704e-3,3.7269351906597816e-3,3.545231782799286e-3,3.09353169246739e-3,2.3797765738996e-3,1.9854949322535404e-3,1.6290298018809077e-3
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,8.290900819178562e-2,6.058971021693492e-3,5.06871614487352e-3,3.171644029373491e-3,3.0781031718548416e-3,2.201497185607234e-3,1.9828283594633136e-3,1.366148851616941e-3,1.1446033492971072e-3,9.004771610927878e-4
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,0.10716419034900304,1.4866582443688204e-2,6.627480094296691e-3,4.059761181286726e-3,3.370120389877095e-3,2.1093507878478246e-3,1.7766534197859382e-3,1.2268595147969744e-3,1.110306249693231e-3,1.0016337558807716e-3
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,7.2648259706344e-2,8.295902214194455e-3,5.07055954502162e-3,3.1712098151477474e-3,2.15886818843653e-3,1.6507845509588417e-3,1.4243501450858544e-3,9.801376281542628e-4,8.194237983691708e-4,5.084675350466167e-4
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,7.226103050890972e-2,1.1081055952477646e-2,5.8861322434508685e-3,6.420099920562669e-3,4.043879198007297e-3,2.995869081666015e-3,2.4846018125257185e-3,1.969951492402336e-3,1.3658950032967177e-3,1.1265966368668055e-3
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,9.805600962760658e-2,1.5258322593822832e-2,5.71302299802785e-3,3.1860663539688486e-3,3.19515568461547e-3,3.103892349840428e-3,2.3173578511006387e-3,2.3096875577411882e-3,2.050520980374799e-3,1.8203375363730272e-3
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,6.752320580382971e-2,7.688392874229258e-3,7.098048428491202e-3,5.0012756001221945e-3,3.7926976227238163e-3,3.969420398644731e-3,3.591961451014641e-3,2.955308072919157e-3,2.2019436279267055e-3,1.742470108470519e-3
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,0.1587266055737866,1.3857369484738667e-2,6.943241867571757e-3,3.7387901329415853e-3,2.6496940403327816e-3,1.5937965954851046e-3,1.8100162996056053e-3,1.7036751124230205e-3,1.2076097041504603e-3,8.564213563285938e-4
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,9.266680629104213e-2,5.936315469657699e-3,7.902968840996168e-3,3.2378229943572333e-3,2.4242731253420052e-3,1.4068427900404755e-3,1.1764802723575754e-3,1.244660126439586e-3,1.2734472313372693e-3,9.235325048089042e-4
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,7.083860212834152e-2,1.1689770800506344e-2,4.24752507409239e-3,2.597919973237532e-3,1.9191295259351959e-3,1.947129382265442e-3,2.0072388749999438e-3,1.6706106431946615e-3,1.4331386166157433e-3,1.3553660545178137e-3
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,5.185465813977706e-2,5.315050343476029e-3,2.4455150572315334e-3,2.1881142777133225e-3,1.7248158306598406e-3,1.6268868786671088e-3,1.4254665886487194e-3,1.2523129815496569e-3,1.0678244340794705e-3,9.513114352672734e-4
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,9.227641267177053e-2,1.019581061906501e-2,5.283967167778439e-3,2.63241850363374e-3,2.7647450795056285e-3,2.522577842925211e-3,2.615136823030313e-3,2.097810447308784e-3,1.5221964281629105e-3,1.3049183034381283e-3
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,5.108908182316306e-2,9.937742704993887e-3,4.026441623742803e-3,3.0374465923742157e-3,2.7195663020904252e-3,2.2103806504262784e-3,1.5792049056962193e-3,1.0753115704495537e-3,8.259937290485634e-4,6.34732757606578e-4
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,8.680221123665509e-2,9.115587455944428e-3,3.1516578472593794e-3,1.464708591705688e-3,1.6403874579912093e-3,1.878941227549784e-3,1.3287436909042386e-3,7.369416601244989e-4,7.496769040143949e-4,7.579122524064797e-4
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,5.486412512572992e-2,4.404708996960509e-3,6.014266136457265e-3,4.07457728365142e-3,2.218499722342606e-3,2.2496022644704363e-3,1.8172217274511464e-3,1.379638323845884e-3,1.3157310949074967e-3,1.2748349834021551e-3
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,5.8345976369839514e-2,7.937480429546092e-3,4.850714545783213e-3,2.7918777916007757e-3,2.5720377211067057e-3,2.4040225941130687e-3,2.092397441756332e-3,1.4784546205261874e-3,1.0544331993745755e-3,9.841564444856216e-4
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,8.217022195819165e-2,1.0280327329507778e-2,6.9387774378246e-3,3.8589049664242174e-3,2.5905209804045516e-3,2.5764360894981377e-3,2.1535116158824166e-3,1.8313595344165313e-3,1.347078664525738e-3,1.0715584220338439e-3
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,7.630119363832927e-2,8.506840833380738e-3,5.086188466010829e-3,5.944891797907147e-3,3.906026010468704e-3,3.45312847950851e-3,2.7230275825063997e-3,2.3887920826615285e-3,1.9203265984390364e-3,1.5204600398003847e-3
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,5.362080006156214e-2,1.3529835349768623e-2,5.135987639103449e-3,3.5036797227740554e-3,2.6992267860103717e-3,1.6319751753168196e-3,1.1885328984444759e-3,9.295753990464766e-4,8.39899985220844e-4,8.360790160178112e-4
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,0.14981453580639575,1.3198730152807831e-2,4.932988422217574e-3,2.4805474728284435e-3,1.5472012548799494e-3,1.4485827784389352e-3,9.797553267401572e-4,9.546000273897553e-4,9.224449422007936e-4,1.1743431984528345e-3
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,0.15119579442126566,1.8367310292384746e-2,1.578539436770994e-2,1.0028887123257293e-2,4.94609299385575e-3,4.123239845800833e-3,3.047089288637273e-3,1.8647347563723066e-3,1.73931953761239e-3,1.5628568126818364e-3
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,0.13060161710460882,9.158119658464452e-3,7.179965991592468e-3,6.97643545243681e-3,3.0172054978448055e-3,2.655482447422152e-3,2.131969100769522e-3,1.287375418098963e-3,9.296822266363798e-4,7.197400135037411e-4
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,5.258538946417101e-2,1.1117966603182408e-2,6.0210339494393104e-3,4.330739267303577e-3,2.661802204928246e-3,2.3875081204815167e-3,1.8736385528694225e-3,1.418787036211856e-3,1.4400398479090162e-3,1.1597036711863302e-3
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,9.228754601513012e-2,1.3492468229693116e-2,4.6241485549801484e-3,4.436700264823498e-3,2.8199343354804556e-3,1.8564251857757855e-3,1.7835603097386167e-3,1.499867629074331e-3,1.3006286000528402e-3,1.328116887648334e-3
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,5.818379737650135e-2,1.1234277353161074e-2,4.876851203740744e-3,3.0863094840965907e-3,2.2772855697014193e-3,2.226393804556942e-3,1.5591356520224466e-3,1.3206785987497083e-3,1.2508780928900416e-3,1.2886702779619898e-3
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,5.790954732481261e-2,8.545085273343083e-3,4.215302882318889e-3,3.324339917149778e-3,2.378090295771223e-3,1.5081868446958483e-3,1.5379813420682796e-3,1.6739988828568862e-3,1.618648176765579e-3,1.3209241309067527e-3
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,3.812872978695167e-2,5.319257648068286e-3,3.975555623272529e-3,1.7722260252656897e-3,2.036443202813009e-3,1.6540100769731423e-3,1.3096124004012802e-3,1.2746044071473514e-3,1.0882785718299797e-3,9.246227526944384e-4
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,0.10638064623931708,8.059092541914862e-3,5.97202731433504e-3,3.960781607269207e-3,2.444535572365324e-3,1.6667187058475232e-3,1.3929495857175824e-3,1.0859094432454106e-3,1.1341202560421811e-3,8.081112020180753e-4
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,4.164167193979681e-2,1.1841201887512977e-2,3.7202914966695264e-3,1.8785695948316324e-3,1.8444653026475446e-3,2.4660182690129815e-3,2.9596526236490006e-3,2.4670195748420394e-3,1.392862372194944e-3,1.2884322570814073e-3
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,4.810324650579914e-2,1.317849866769104e-2,1.1918086605904508e-2,6.521900309758716e-3,5.071752913801271e-3,5.733996232135162e-3,4.351691542684831e-3,4.936734713394404e-3,3.9425740017256464e-3,3.2356770757186234e-3
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,9.15003445452346e-2,1.1097999799397365e-2,7.796074346532202e-3,8.976274126010979e-3,7.74851362344834e-3,2.661666920064373e-3,2.09088512414866e-3,1.9323136386449609e-3,1.7411652192224902e-3,1.4178363283018527e-3
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,0.10668336303102122,1.038903209635731e-2,2.963093954500435e-3,3.45469102333611e-3,2.930501658370873e-3,1.4245364161365802e-3,1.2583094975231438e-3,1.0476544896061502e-3,8.449195738143575e-4,7.201258982285949e-4
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,5.479196082170862e-2,9.486813172640557e-3,5.98642165092538e-3,5.398759506660472e-3,3.8856434282758595e-3,2.7390506710259707e-3,2.0153483930839345e-3,1.8792628568950372e-3,1.3643338986552758e-3,1.1064212744024311e-3
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,0.11803117691876008,8.05029958806154e-3,6.076743397225533e-3,2.6282470917583147e-3,2.4806168485331966e-3,2.1802393508191333e-3,1.0557543240506703e-3,6.442860536662358e-4,7.818076357042433e-4,8.166465613703437e-4
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,5.602357552598771e-2,1.1438686620616508e-2,1.02401392725762e-2,6.942844671031408e-3,3.7059749133766615e-3,2.9620638258237835e-3,2.2340190386530377e-3,2.408294415968409e-3,2.037679328618416e-3,1.8346100446741016e-3
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,6.32919178577545e-2,6.748696071989701e-3,4.910101590985233e-3,3.653606880793362e-3,1.791251409835385e-3,1.2417288506920776e-3,8.997001273299795e-4,8.578954947659244e-4,6.747055402430443e-4,6.298133173111989e-4
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,9.946734841147872e-2,7.1408043055935806e-3,3.7013244779685317e-3,3.070022926823457e-3,2.0691861442917975e-3,1.7464622193657103e-3,1.4464530238172107e-3,1.5014270035066785e-3,1.2910724647697959e-3,1.5981511348628378e-3
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,6.354691395664055e-2,7.952979065939413e-3,2.408453365928191e-3,1.997700377413093e-3,2.178211226797599e-3,1.6783577731924824e-3,1.9209792420274933e-3,1.642195013753905e-3,1.5080482353322325e-3,1.305462189472327e-3
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,8.337383280426813e-2,9.784805036974334e-3,4.876319275578611e-3,4.535328724425388e-3,4.729703655816166e-3,3.295672772383116e-3,1.8312065789087596e-3,1.4878502129989637e-3,9.351856206329125e-4,9.218882041357301e-4
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,0.1130721116929048,1.5744411800816857e-2,4.815241255839561e-3,3.249890769516702e-3,2.3419224843868837e-3,2.1958335763059104e-3,1.5062481600615447e-3,1.0487427967939581e-3,1.0982719324345112e-3,9.79300651089658e-4
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,6.368337154408389e-2,1.0284975371845782e-2,4.129979436996471e-3,3.7434909534831565e-3,3.5904616552349562e-3,2.9394570310761e-3,1.6775435076100721e-3,1.7032543309058448e-3,1.2610258070313157e-3,1.355687849145788e-3
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,0.1160132099318456,7.052812887949249e-3,4.215253045556332e-3,4.399742776976182e-3,2.872065645593611e-3,2.591448701662428e-3,2.317177583973836e-3,2.105208329275344e-3,1.7724219668084525e-3,1.4240416066421875e-3
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,4.746355324279134e-2,6.4664496592482185e-3,5.139140321144316e-3,3.6709226829016173e-3,3.0819123314235076e-3,2.569352251245603e-3,2.023956961018596e-3,1.5452115840520878e-3,1.5523125604895499e-3,1.1144395400070736e-3
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,7.997382006102384e-2,5.611426847861976e-3,7.487921452428478e-3,3.220837635216878e-3,1.6301177684151505e-3,1.6597922422038102e-3,1.49744433193073e-3,1.5677678624314208e-3,1.6261171006971397e-3,1.3160325935544625e-3
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,3.914577353752974e-2,7.555893908561973e-3,4.792040115637697e-3,2.9023225638409875e-3,2.801559248357313e-3,2.545670745914873e-3,2.4438024137084947e-3,1.9650985774700373e-3,1.3471031782766978e-3,1.1244233119270192e-3
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,7.466096897837624e-2,1.2280874303030369e-2,2.2822691947218202e-3,2.2437623783221946e-3,1.0457260767351775e-3,1.266823770605727e-3,8.079330530115156e-4,8.43230270601261e-4,9.190668705503276e-4,1.2580887291622194e-3
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,6.373151597736783e-2,6.946494870655309e-3,5.830333125059236e-3,3.5137719660140827e-3,2.1049585119949743e-3,1.6406993436029254e-3,1.4036979326296304e-3,1.18417854587902e-3,1.0248594276418008e-3,9.469428319584788e-4
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,6.1482414674231045e-2,1.019751332696939e-2,6.92111056913987e-3,5.060889855847367e-3,4.068633374033664e-3,2.8606281444926458e-3,2.2408923170737748e-3,1.6531122131655948e-3,1.5317851922243752e-3,1.4804355073567517e-3
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,8.402789697085557e-2,1.119444460259621e-2,8.098785069308717e-3,5.597077617925168e-3,3.896814373240456e-3,3.2040909234241598e-3,2.428620319060191e-3,1.8335617889963403e-3,1.4542256589378736e-3,1.4003508983846946e-3
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,9.59787648424621e-2,7.414453742120275e-3,3.993311056625521e-3,3.139318685344761e-3,3.04027209675122e-3,1.84298115258114e-3,1.3655348789293337e-3,1.274514065282931e-3,1.2573250902295314e-3,1.3460576981419326e-3
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,0.129765375051686,1.0535131293294867e-2,5.29675120254954e-3,3.659447805506105e-3,2.296433736291073e-3,2.165642756419992e-3,2.452290965108588e-3,2.3469490180304947e-3,2.0492825667424285e-3,1.9190509757546388e-3
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,0.10941273393003122,7.977989536168859e-3,2.7274051809817465e-3,3.15850836044248e-3,2.0510095220502766e-3,1.9257932847489036e-3,1.9193419632693117e-3,1.368148560395859e-3,9.547068807083277e-4,8.358004847381337e-4
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,8.760321709213127e-2,1.2324247034784904e-2,5.709832967345563e-3,3.2749354994891953e-3,2.0143666380857852e-3,1.7295549585480737e-3,1.290333246020385e-3,1.9033224374745983e-3,1.2582586642051453e-3,9.476002544783093e-4
BetaBin.urn,BetaBin.urn,mh by time,random-fu sampler,KL divergence,7.093889483136456e-2,9.620178652792718e-3,4.37254315348036e-3,3.8655643156016743e-3,3.1986813323424835e-3,1.6582081709282399e-3,1.2605953374805164e-3,1.2911425413174166e-3,1.0436999131605415e-3,5.421082261621926e-4
BetaBin.urn,BetaBin.urn,smc,monad-bayes sampler,KL divergence,1.9351412890270134e-2,1.7832312954942915e-3,8.299842487131635e-4,5.671140204950139e-4,4.665043136947085e-4,4.3735054086457706e-4,3.270425834742e-4,3.87371625365779e-4,1.439589093759758e-4,1.604042338636222e-4
BetaBin.urn,BetaBin.urn,smc,monad-bayes sampler,KL divergence,1.9655942077017662e-2,2.7581018427435223e-3,8.937702457273433e-4,9.737672675232286e-4,4.239464670683737e-4,2.895851162022702e-4,4.918230517586097e-4,3.999632397527215e-4,2.4395709380671472e-4,2.875766398142698e-4
BetaBin.urn,BetaBin.urn,smc,monad-bayes sampler,KL divergence,1.8942148013169315e-2,1.8184289727315194e-3,1.6780158461800407e-3,4.272715042962453e-4,3.023195830415393e-4,5.944077328171115e-4,3.9916723128307794e-4,4.7002299931781085e-4,2.5421400472644797e-4,1.4552660251843e-4
